-4.84847e-05,-0.0628935,-5.10932e-05,-2.18371,0.000230219,2.11945,-4.85302e-05,-1.97243e-05
-0.000242555,-0.0619267,-0.000256103,-2.18688,0.00112483,2.11615,-0.000268347,-6.62572e-05
-0.000660607,-0.0597631,-0.00070152,-2.19369,0.00296037,2.11006,-0.000818835,-0.000105096
-0.00133885,-0.0560445,-0.00143775,-2.20469,0.00574244,2.10244,-0.00186414,-0.000113332
-0.00226867,-0.0505289,-0.00248059,-2.21979,0.00924295,2.09587,-0.00354212,-0.000100045
-0.00340342,-0.0430834,-0.00381934,-2.23838,0.0131116,2.09344,-0.0059413,-7.9434e-05
-0.00466985,-0.0336772,-0.00542557,-2.25955,0.0169982,2.09784,-0.00908734,-5.49717e-05
-0.00598183,-0.0223695,-0.00726021,-2.28227,0.0206406,2.11067,-0.012941,-2.78349e-05
-0.00725415,-0.00929454,-0.00927833,-2.30548,0.0238987,2.13223,-0.0174078,-2.83797e-06
-0.00841424,0.00535696,-0.0114312,-2.32822,0.0267424,2.16162,-0.0223561,1.62779e-05
-0.0094104,0.0213539,-0.0136667,-2.34969,0.0292127,2.19709,-0.0276358,2.99401e-05
-0.0102158,0.0384399,-0.0159287,-2.36929,0.0313798,2.23658,-0.0330947,3.99724e-05
-0.0108287,0.056346,-0.0181583,-2.38662,0.0333099,2.27802,-0.038589,4.71567e-05
-0.0112682,0.0748035,-0.0202957,-2.40146,0.0350487,2.31962,-0.0439907,5.1822e-05
-0.0115691,0.0935547,-0.0222848,-2.41374,0.0366177,2.36004,-0.0491907,5.46373e-05
-0.0117734,0.112362,-0.0240772,-2.42353,0.0380197,2.39834,-0.0540996,5.61441e-05
-0.0119241,0.131014,-0.025637,-2.43099,0.0392475,2.43396,-0.0586473,5.63334e-05
-0.0120589,0.149331,-0.0269434,-2.43633,0.0402926,2.46667,-0.0627833,5.50035e-05
-0.0122068,0.167162,-0.0279908,-2.43979,0.0411507,2.49642,-0.0664753,5.21798e-05
-0.0123867,0.184389,-0.0287881,-2.44164,0.0418248,2.52331,-0.0697086,4.81032e-05
-0.0126081,0.200921,-0.0293551,-2.44213,0.042325,2.54753,-0.0724845,4.30747e-05
-0.0128723,0.216694,-0.0297197,-2.44151,0.0426671,2.56928,-0.0748181,3.74336e-05
-0.0131751,0.231663,-0.0299136,-2.44001,0.0428707,2.58879,-0.0767364,3.15678e-05
-0.0135086,0.245806,-0.0299695,-2.43782,0.0429569,2.60628,-0.0782745,2.58482e-05
-0.0138632,0.259114,-0.0299187,-2.43512,0.0429464,2.62197,-0.0794737,2.05526e-05
-0.0142294,0.27159,-0.0297893,-2.43205,0.0428585,2.63605,-0.0803775,1.58524e-05
-0.0145981,0.28325,-0.0296054,-2.42875,0.0427102,2.64871,-0.08103,1.18349e-05
-0.0149619,0.294116,-0.0293868,-2.42532,0.0425163,2.66009,-0.0814733,8.51876e-06
-0.0153146,0.304216,-0.0291492,-2.42184,0.0422889,2.67035,-0.0817464,5.86471e-06
-0.0156516,0.313582,-0.0289044,-2.41838,0.0420383,2.67962,-0.0818838,3.79618e-06
-0.01597,0.322251,-0.0286614,-2.41499,0.0417727,2.68801,-0.0819157,2.22226e-06
-0.0162677,0.330259,-0.0284262,-2.41171,0.0414987,2.69563,-0.0818673,1.05205e-06
-0.0165437,0.337645,-0.0282027,-2.40857,0.0412217,2.70256,-0.0817595,2.01144e-07
-0.0167977,0.344447,-0.0279936,-2.40558,0.040946,2.70888,-0.0816093,-4.0409e-07
-0.0170302,0.350703,-0.0278,-2.40276,0.0406747,2.71466,-0.0814298,-8.23809e-07
-0.0172418,0.356451,-0.0276225,-2.40012,0.0404104,2.71995,-0.0812316,-1.10489e-06
-0.0174334,0.361725,-0.0274607,-2.39766,0.0401549,2.72482,-0.0810226,-1.28317e-06
-0.0176061,0.36656,-0.0273144,-2.39537,0.0399096,2.72931,-0.0808087,-1.38565e-06
-0.0177612,0.37099,-0.0271826,-2.39326,0.0396752,2.73344,-0.0805944,-1.4324e-06
-0.0178999,0.375044,-0.0270645,-2.39132,0.0394521,2.73727,-0.0803828,-1.43815e-06
-0.0180234,0.378754,-0.0269591,-2.38953,0.0392404,2.74082,-0.0801762,-1.41393e-06
-0.018133,0.382144,-0.0268656,-2.3879,0.03904,2.74411,-0.079976,-1.36812e-06
-0.0182296,0.385243,-0.026783,-2.38642,0.0388506,2.74717,-0.0797834,-1.3072e-06
-0.0183145,0.388073,-0.0267103,-2.38507,0.0386717,2.75001,-0.0795988,-1.2362e-06
-0.0183885,0.390657,-0.0266468,-2.38384,0.0385027,2.75266,-0.0794223,-1.15907e-06
-0.0184528,0.393015,-0.0265917,-2.38273,0.0383431,2.75514,-0.0792542,-1.07891e-06
-0.018508,0.395167,-0.0265443,-2.38173,0.0381921,2.75745,-0.0790941,-9.98158e-07
-0.0185551,0.397129,-0.0265038,-2.38083,0.038049,2.75961,-0.0789417,-9.18647e-07
-0.0185948,0.398919,-0.0264698,-2.38002,0.0379134,2.76162,-0.0787967,-8.41747e-07
-0.0186278,0.400551,-0.0264415,-2.3793,0.0377844,2.76351,-0.0786588,-7.68431e-07
-0.0186547,0.402039,-0.0264186,-2.37865,0.0376616,2.76528,-0.0785273,-6.99357e-07
-0.018676,0.403396,-0.0264004,-2.37806,0.0375443,2.76694,-0.0784019,-6.34919e-07
-0.0186924,0.404632,-0.0263867,-2.37755,0.0374321,2.76849,-0.0782821,-5.75313e-07
-0.0187043,0.405759,-0.026377,-2.37709,0.0373244,2.76995,-0.0781674,-5.20578e-07
-0.0187122,0.406786,-0.0263708,-2.37668,0.0372209,2.77131,-0.0780575,-4.70641e-07
-0.0187164,0.407722,-0.026368,-2.37632,0.037121,2.77259,-0.0779519,-4.25346e-07
-0.0187174,0.408575,-0.0263681,-2.376,0.0370245,2.77379,-0.0778502,-3.84479e-07
-0.0187154,0.409353,-0.0263709,-2.37571,0.036931,2.77491,-0.0777521,-3.47788e-07
-0.0187109,0.410062,-0.0263761,-2.37547,0.0368403,2.77597,-0.0776573,-3.15001e-07
-0.018704,0.410708,-0.0263835,-2.37525,0.036752,2.77695,-0.0775656,-2.85833e-07
-0.0186951,0.411297,-0.0263929,-2.37506,0.036666,2.77788,-0.0774765,-2.59997e-07
-0.0186843,0.411834,-0.026404,-2.37489,0.036582,2.77875,-0.0773899,-2.37211e-07
-0.0186719,0.412323,-0.0264167,-2.37475,0.0365,2.77957,-0.0773057,-2.17199e-07
-0.0186582,0.412769,-0.0264307,-2.37462,0.0364196,2.78033,-0.0772235,-1.99698e-07
-0.0186432,0.413176,-0.026446,-2.37452,0.0363409,2.78105,-0.0771433,-1.84458e-07
-0.0186271,0.413548,-0.0264624,-2.37442,0.0362636,2.78172,-0.0770648,-1.71245e-07
-0.0186101,0.413886,-0.0264797,-2.37434,0.0361878,2.78235,-0.0769881,-1.5984e-07
-0.0185923,0.414195,-0.0264979,-2.37428,0.0361132,2.78294,-0.0769129,-1.50039e-07
-0.0185738,0.414477,-0.0265168,-2.37422,0.0360399,2.78349,-0.0768392,-1.41655e-07
-0.0185548,0.414734,-0.0265363,-2.37417,0.0359678,2.78401,-0.0767668,-1.34517e-07
-0.0185354,0.414969,-0.0265563,-2.37414,0.0358969,2.7845,-0.0766958,-1.28469e-07
-0.0185156,0.415183,-0.0265767,-2.3741,0.0358271,2.78495,-0.0766261,-1.23369e-07
-0.0184955,0.415378,-0.0265975,-2.37408,0.0357583,2.78538,-0.0765576,-1.1909e-07
-0.0184752,0.415557,-0.0266186,-2.37406,0.0356907,2.78578,-0.0764902,-1.15516e-07
-0.0184547,0.41572,-0.0266398,-2.37404,0.035624,2.78615,-0.076424,-1.12545e-07
-0.0184342,0.415869,-0.0266612,-2.37403,0.0355584,2.7865,-0.0763589,-1.10085e-07
-0.0184137,0.416005,-0.0266827,-2.37402,0.0354939,2.78682,-0.0762949,-1.08054e-07
-0.0183931,0.416129,-0.0267043,-2.37402,0.0354303,2.78713,-0.076232,-1.0638e-07
-0.0183727,0.416243,-0.0267258,-2.37402,0.0353678,2.78742,-0.0761701,-1.05001e-07
-0.0183523,0.416347,-0.0267473,-2.37402,0.0353062,2.78768,-0.0761093,-1.03859e-07
-0.0183321,0.416441,-0.0267687,-2.37402,0.0352457,2.78793,-0.0760495,-1.02908e-07
-0.0183121,0.416528,-0.02679,-2.37402,0.0351862,2.78817,-0.0759907,-1.02104e-07
-0.0182922,0.416608,-0.0268111,-2.37403,0.0351277,2.78839,-0.075933,-1.01412e-07
-0.0182726,0.41668,-0.0268321,-2.37403,0.0350702,2.78859,-0.0758762,-1.008e-07
-0.0182532,0.416747,-0.0268528,-2.37404,0.0350137,2.78878,-0.0758205,-1.00242e-07
-0.0182341,0.416807,-0.0268734,-2.37405,0.0349582,2.78896,-0.0757658,-9.97146e-08
-0.0181004,0.416887,-0.0270485,-2.37414,0.0346325,2.79018,-0.0754765,-1.14145e-06
-0.0179314,0.416957,-0.0272715,-2.37423,0.0342086,2.79111,-0.0750939,-1.76628e-06
-0.0177733,0.41701,-0.0274782,-2.37428,0.0337935,2.79129,-0.074707,-1.69361e-06
-0.0176483,0.417049,-0.0276367,-2.37429,0.0334486,2.79105,-0.0743744,-9.324e-07
-0.0175618,0.417086,-0.0277385,-2.3743,0.0331976,2.79084,-0.0741245,2.20612e-08
-0.0175096,0.417125,-0.0277904,-2.37432,0.0330357,2.79086,-0.0739567,3.7084e-07
-0.0174828,0.417164,-0.0278065,-2.37435,0.0329417,2.79103,-0.0738522,1.44728e-07
-0.0174724,0.417201,-0.0278013,-2.37438,0.0328911,2.79121,-0.0737884,-6.32707e-08
-0.017471,0.417236,-0.0277863,-2.37439,0.0328646,2.7913,-0.073748,-6.66213e-08
-0.0174736,0.417269,-0.0277688,-2.3744,0.0328504,2.79132,-0.0737206,-2.08393e-08
-0.0174771,0.417301,-0.0277527,-2.3744,0.0328421,2.79132,-0.0737011,4.92697e-09
-0.0174802,0.417334,-0.0277396,-2.3744,0.0328363,2.79134,-0.0736866,1.5986e-08
-0.0174823,0.417368,-0.02773,-2.37441,0.0328315,2.79139,-0.0736753,4.52614e-09
-0.0174834,0.417403,-0.0277234,-2.3744,0.0328266,2.79143,-0.0736656,-1.77905e-08
-0.0174838,0.417438,-0.0277192,-2.3744,0.0328216,2.79147,-0.0736572,-2.91622e-08
-0.0174839,0.417474,-0.0277164,-2.3744,0.0328169,2.7915,-0.0736499,-2.64975e-08
-0.0174839,0.41751,-0.0277144,-2.37439,0.0328132,2.79153,-0.073644,-1.61675e-08
-0.0174842,0.417548,-0.0277126,-2.37439,0.0328106,2.79156,-0.0736398,-5.79511e-09
-0.0174847,0.417586,-0.0277107,-2.37438,0.0328094,2.79159,-0.0736372,-2.05731e-09
-0.0174856,0.417626,-0.0277087,-2.37438,0.0328093,2.79163,-0.0736359,-3.50837e-09
-0.0174868,0.417667,-0.0277064,-2.37437,0.0328102,2.79166,-0.0736356,-4.09541e-09
-0.0174882,0.417708,-0.027704,-2.37437,0.0328119,2.7917,-0.0736362,-2.50676e-09
-0.0174898,0.417751,-0.0277013,-2.37436,0.0328142,2.79173,-0.0736374,-9.76274e-10
-0.0174915,0.417794,-0.0276986,-2.37435,0.0328169,2.79177,-0.073639,-2.45508e-10
-0.0174934,0.417839,-0.0276957,-2.37435,0.0328198,2.7918,-0.073641,8.14264e-11
-0.0174953,0.417884,-0.0276929,-2.37434,0.032823,2.79184,-0.0736432,6.9741e-11
-0.0174973,0.417929,-0.0276899,-2.37433,0.0328264,2.79188,-0.0736455,-1.38504e-10
-0.0174994,0.417976,-0.027687,-2.37432,0.0328298,2.79191,-0.073648,-2.39897e-10
-0.0175014,0.418023,-0.027684,-2.37431,0.0328332,2.79195,-0.0736505,-1.78056e-10
-0.0175036,0.418071,-0.0276811,-2.3743,0.0328368,2.79199,-0.0736531,-6.57926e-11
-0.0175057,0.41812,-0.027678,-2.3743,0.0328403,2.79203,-0.0736557,1.26812e-11
-0.0175079,0.418169,-0.027675,-2.37429,0.0328439,2.79207,-0.0736583,2.4203e-11
-0.0175101,0.418218,-0.0276719,-2.37428,0.0328474,2.79211,-0.073661,4.95523e-14
-0.0175123,0.418268,-0.0276689,-2.37427,0.0328511,2.79215,-0.0736637,-3.07683e-12
-0.0175146,0.418319,-0.0276657,-2.37426,0.0328547,2.79219,-0.0736664,1.96889e-11
-0.0175168,0.418369,-0.0276626,-2.37425,0.0328583,2.79223,-0.0736691,3.93749e-11
-0.0175192,0.418421,-0.0276594,-2.37424,0.032862,2.79227,-0.0736718,4.7556e-11
-0.0175215,0.418472,-0.0276562,-2.37422,0.0328656,2.79231,-0.0736746,5.07882e-11
-0.0175238,0.418524,-0.027653,-2.37421,0.0328693,2.79235,-0.0736773,5.06192e-11
-0.0175262,0.418576,-0.0276498,-2.3742,0.032873,2.79239,-0.0736801,4.81719e-11
-0.0175286,0.418628,-0.0276466,-2.37419,0.0328767,2.79243,-0.0736829,4.69242e-11
-0.017531,0.418681,-0.0276433,-2.37418,0.0328804,2.79247,-0.0736856,4.75518e-11
-0.0175334,0.418734,-0.02764,-2.37417,0.0328841,2.79251,-0.0736884,4.84179e-11
-0.0175359,0.418787,-0.0276367,-2.37416,0.0328878,2.79256,-0.0736912,4.86976e-11
-0.0175383,0.41884,-0.0276334,-2.37415,0.0328915,2.7926,-0.073694,4.85343e-11
-0.0175408,0.418893,-0.0276301,-2.37413,0.0328952,2.79264,-0.0736968,4.84226e-11
-0.0175433,0.418946,-0.0276268,-2.37412,0.0328989,2.79268,-0.0736996,4.88159e-11
-0.0175458,0.419,-0.0276235,-2.37411,0.0329026,2.79272,-0.0737024,4.96423e-11
-0.0175483,0.419054,-0.0276201,-2.3741,0.0329064,2.79276,-0.0737052,5.05398e-11
-0.0175508,0.419108,-0.0276168,-2.37409,0.0329101,2.7928,-0.073708,5.139e-11
-0.0175533,0.419162,-0.0276134,-2.37407,0.0329138,2.79285,-0.0737109,5.22501e-11
-0.0175558,0.419216,-0.0276101,-2.37406,0.0329176,2.79289,-0.0737137,5.31158e-11
-0.0175583,0.41927,-0.0276067,-2.37405,0.0329213,2.79293,-0.0737165,5.39687e-11
-0.0175608,0.419324,-0.0276033,-2.37404,0.0329251,2.79297,-0.0737194,5.48249e-11
-0.0175634,0.419378,-0.0275999,-2.37402,0.0329288,2.79301,-0.0737222,5.56757e-11
-0.0175659,0.419432,-0.0275966,-2.37401,0.0329326,2.79306,-0.073725,5.64887e-11
-0.0175685,0.419487,-0.0275932,-2.374,0.0329363,2.7931,-0.0737279,5.7249e-11
-0.017571,0.419541,-0.0275898,-2.37399,0.0329401,2.79314,-0.0737307,5.79585e-11
-0.0175736,0.419596,-0.0275864,-2.37397,0.0329438,2.79318,-0.0737336,5.86207e-11
-0.0175761,0.41965,-0.027583,-2.37396,0.0329476,2.79322,-0.0737364,5.92369e-11
-0.0175787,0.419705,-0.0275796,-2.37395,0.0329514,2.79327,-0.0737393,5.98048e-11
-0.0175813,0.419759,-0.0275762,-2.37394,0.0329551,2.79331,-0.0737421,6.0321e-11
-0.0175838,0.419814,-0.0275728,-2.37392,0.0329589,2.79335,-0.073745,6.07853e-11
-0.0175864,0.419869,-0.0275694,-2.37391,0.0329627,2.79339,-0.0737478,6.11997e-11
-0.017589,0.419924,-0.027566,-2.3739,0.0329664,2.79343,-0.0737507,6.15662e-11
-0.0175915,0.419978,-0.0275625,-2.37389,0.0329702,2.79347,-0.0737535,6.18864e-11
-0.0175941,0.420033,-0.0275591,-2.37387,0.032974,2.79352,-0.0737564,6.21627e-11
-0.0175967,0.420088,-0.0275557,-2.37386,0.0329777,2.79356,-0.0737593,6.23973e-11
-0.0175993,0.420143,-0.0275523,-2.37385,0.0329815,2.7936,-0.0737621,6.25924e-11
-0.0176019,0.420197,-0.0275489,-2.37384,0.0329853,2.79364,-0.073765,6.27502e-11
-0.0176044,0.420252,-0.0275455,-2.37382,0.032989,2.79368,-0.0737679,6.28732e-11
-0.017607,0.420307,-0.027542,-2.37381,0.0329928,2.79373,-0.0737707,6.2964e-11
-0.0176096,0.420362,-0.0275386,-2.3738,0.0329966,2.79377,-0.0737736,6.30249e-11
-0.0176122,0.420417,-0.0275352,-2.37378,0.0330004,2.79381,-0.0737765,6.3058e-11
-0.0176148,0.420472,-0.0275318,-2.37377,0.0330041,2.79385,-0.0737793,6.30655e-11
-0.0176174,0.420526,-0.0275284,-2.37376,0.0330079,2.79389,-0.0737822,6.30493e-11
-0.0176199,0.420581,-0.0275249,-2.37375,0.0330117,2.79394,-0.0737851,6.30115e-11
-0.0176225,0.420636,-0.0275215,-2.37373,0.0330154,2.79398,-0.0737879,6.29538e-11
-0.0176251,0.420691,-0.0275181,-2.37372,0.0330192,2.79402,-0.0737908,6.2878e-11
-0.0176277,0.420746,-0.0275147,-2.37371,0.033023,2.79406,-0.0737937,6.27855e-11
-0.0176303,0.420801,-0.0275112,-2.37369,0.0330268,2.7941,-0.0737965,6.26779e-11
-0.0176329,0.420856,-0.0275078,-2.37368,0.0330305,2.79415,-0.0737994,6.25566e-11
-0.0176355,0.420911,-0.0275044,-2.37367,0.0330343,2.79419,-0.0738023,6.24228e-11
-0.0176381,0.420966,-0.027501,-2.37365,0.0330381,2.79423,-0.0738051,6.22777e-11
-0.0176407,0.421021,-0.0274975,-2.37364,0.0330419,2.79427,-0.073808,6.21223e-11
-0.0176433,0.421076,-0.0274941,-2.37363,0.0330456,2.79431,-0.0738109,6.19577e-11
-0.0176458,0.421131,-0.0274907,-2.37362,0.0330494,2.79436,-0.0738137,6.17848e-11
-0.0176484,0.421186,-0.0274873,-2.3736,0.0330532,2.7944,-0.0738166,6.16044e-11
-0.017651,0.421241,-0.0274838,-2.37359,0.033057,2.79444,-0.0738195,6.14172e-11
-0.0176536,0.421296,-0.0274804,-2.37358,0.0330607,2.79448,-0.0738224,6.12241e-11
-0.0176562,0.421351,-0.027477,-2.37356,0.0330645,2.79452,-0.0738252,6.10256e-11
-0.0176588,0.421406,-0.0274736,-2.37355,0.0330683,2.79457,-0.0738281,6.08223e-11
-0.0176614,0.421461,-0.0274701,-2.37354,0.0330721,2.79461,-0.073831,6.06148e-11
-0.017664,0.421515,-0.0274667,-2.37353,0.0330758,2.79465,-0.0738338,6.04036e-11
-0.0176666,0.42157,-0.0274633,-2.37351,0.0330796,2.79469,-0.0738367,6.0189e-11
-0.0176692,0.421625,-0.0274599,-2.3735,0.0330834,2.79473,-0.0738396,5.99716e-11
-0.0176718,0.42168,-0.0274564,-2.37349,0.0330872,2.79478,-0.0738424,5.97517e-11
-0.0176744,0.421735,-0.027453,-2.37347,0.0330909,2.79482,-0.0738453,5.95295e-11
-0.0176769,0.42179,-0.0274496,-2.37346,0.0330947,2.79486,-0.0738482,5.93055e-11
-0.0176795,0.421845,-0.0274462,-2.37345,0.0330985,2.7949,-0.0738511,5.908e-11
-0.0176821,0.4219,-0.0274427,-2.37343,0.0331023,2.79494,-0.0738539,5.8853e-11
-0.0176847,0.421955,-0.0274393,-2.37342,0.033106,2.79499,-0.0738568,5.8625e-11
-0.0176873,0.42201,-0.0274359,-2.37341,0.0331098,2.79503,-0.0738597,5.83961e-11
-0.0176899,0.422065,-0.0274324,-2.3734,0.0331136,2.79507,-0.0738625,5.81665e-11
-0.0176925,0.42212,-0.027429,-2.37338,0.0331173,2.79511,-0.0738654,5.79364e-11
-0.0176951,0.422175,-0.0274256,-2.37337,0.0331211,2.79515,-0.0738683,5.77059e-11
-0.0176977,0.42223,-0.0274222,-2.37336,0.0331249,2.7952,-0.0738711,5.74751e-11
-0.0177003,0.422285,-0.0274187,-2.37334,0.0331287,2.79524,-0.073874,5.72443e-11
-0.0177029,0.42234,-0.0274153,-2.37333,0.0331324,2.79528,-0.0738769,5.70134e-11
-0.0177055,0.422395,-0.0274119,-2.37332,0.0331362,2.79532,-0.0738798,5.67827e-11
-0.0177081,0.422451,-0.0274085,-2.3733,0.03314,2.79536,-0.0738826,5.65522e-11
-0.0177106,0.422506,-0.027405,-2.37329,0.0331437,2.79541,-0.0738855,5.6322e-11
-0.0177132,0.422561,-0.0274016,-2.37328,0.0331475,2.79545,-0.0738884,5.60921e-11
-0.0177158,0.422616,-0.0273982,-2.37326,0.0331513,2.79549,-0.0738912,5.58627e-11
-0.0177184,0.422671,-0.0273948,-2.37325,0.0331551,2.79553,-0.0738941,5.56338e-11
-0.017721,0.422726,-0.0273913,-2.37324,0.0331588,2.79557,-0.073897,5.54055e-11
-0.0177236,0.422781,-0.0273879,-2.37323,0.0331626,2.79562,-0.0738998,5.51778e-11
-0.0177262,0.422836,-0.0273845,-2.37321,0.0331664,2.79566,-0.0739027,5.49507e-11
-0.0177288,0.422891,-0.0273811,-2.3732,0.0331701,2.7957,-0.0739056,5.47244e-11
-0.0177314,0.422946,-0.0273776,-2.37319,0.0331739,2.79574,-0.0739085,5.44988e-11
-0.017734,0.423001,-0.0273742,-2.37317,0.0331777,2.79578,-0.0739113,5.42739e-11
-0.0177366,0.423056,-0.0273708,-2.37316,0.0331814,2.79583,-0.0739142,5.40499e-11
-0.0177392,0.423111,-0.0273674,-2.37315,0.0331852,2.79587,-0.0739171,5.38267e-11
-0.0177417,0.423166,-0.0273639,-2.37313,0.033189,2.79591,-0.0739199,5.36043e-11
-0.0177443,0.423221,-0.0273605,-2.37312,0.0331928,2.79595,-0.0739228,5.33828e-11
-0.0177469,0.423276,-0.0273571,-2.37311,0.0331965,2.79599,-0.0739257,5.31622e-11
-0.0177495,0.423331,-0.0273537,-2.37309,0.0332003,2.79604,-0.0739285,5.29425e-11
-0.0177521,0.423386,-0.0273502,-2.37308,0.0332041,2.79608,-0.0739314,5.27237e-11
-0.0177547,0.423441,-0.0273468,-2.37307,0.0332078,2.79612,-0.0739343,5.25058e-11
-0.0177573,0.423496,-0.0273434,-2.37306,0.0332116,2.79616,-0.0739371,5.22889e-11
-0.0177599,0.423551,-0.02734,-2.37304,0.0332154,2.7962,-0.07394,5.20729e-11
-0.0177625,0.423606,-0.0273365,-2.37303,0.0332191,2.79624,-0.0739429,5.18579e-11
-0.0177651,0.423661,-0.0273331,-2.37302,0.0332229,2.79629,-0.0739457,5.16438e-11
-0.0177677,0.423716,-0.0273297,-2.373,0.0332267,2.79633,-0.0739486,5.14307e-11
-0.0177703,0.423771,-0.0273263,-2.37299,0.0332304,2.79637,-0.0739515,5.12186e-11
-0.0177728,0.423826,-0.0273228,-2.37298,0.0332342,2.79641,-0.0739544,5.10075e-11
-0.0177754,0.423881,-0.0273194,-2.37296,0.033238,2.79645,-0.0739572,5.07973e-11
-0.017778,0.423936,-0.027316,-2.37295,0.0332417,2.7965,-0.0739601,5.05882e-11
-0.0177806,0.423991,-0.0273126,-2.37294,0.0332455,2.79654,-0.073963,5.038e-11
-0.0177832,0.424046,-0.0273091,-2.37292,0.0332493,2.79658,-0.0739658,5.01728e-11
-0.0177858,0.424102,-0.0273057,-2.37291,0.033253,2.79662,-0.0739687,4.99666e-11
-0.0177884,0.424157,-0.0273023,-2.3729,0.0332568,2.79666,-0.0739716,4.97613e-11
-0.017791,0.424212,-0.0272989,-2.37288,0.0332606,2.79671,-0.0739744,4.95571e-11
-0.0177936,0.424267,-0.0272954,-2.37287,0.0332643,2.79675,-0.0739773,4.93538e-11
-0.0177962,0.424322,-0.027292,-2.37286,0.0332681,2.79679,-0.0739802,4.91515e-11
-0.0177988,0.424377,-0.0272886,-2.37284,0.0332719,2.79683,-0.073983,4.89502e-11
-0.0178013,0.424432,-0.0272852,-2.37283,0.0332756,2.79687,-0.0739859,4.87499e-11
-0.0178039,0.424487,-0.0272818,-2.37282,0.0332794,2.79692,-0.0739888,4.85506e-11
-0.0178065,0.424542,-0.0272783,-2.37281,0.0332831,2.79696,-0.0739916,4.83522e-11
-0.0178091,0.424597,-0.0272749,-2.37279,0.0332869,2.797,-0.0739945,4.81548e-11
-0.0178117,0.424652,-0.0272715,-2.37278,0.0332907,2.79704,-0.0739974,4.79584e-11
-0.0178143,0.424707,-0.0272681,-2.37277,0.0332944,2.79708,-0.0740002,4.77629e-11
-0.0178169,0.424762,-0.0272646,-2.37275,0.0332982,2.79712,-0.0740031,4.75684e-11
-0.0178195,0.424817,-0.0272612,-2.37274,0.033302,2.79717,-0.074006,4.73749e-11
-0.0178221,0.424872,-0.0272578,-2.37273,0.0333057,2.79721,-0.0740088,4.71813e-11
-0.0178247,0.424927,-0.0272544,-2.37271,0.0333095,2.79725,-0.0740117,4.69878e-11
-0.0178272,0.424983,-0.0272509,-2.3727,0.0333133,2.79729,-0.0740146,1.57253e-10
-0.0178298,0.425038,-0.0272475,-2.37269,0.033317,2.79733,-0.0740174,2.67517e-10
-0.0178324,0.425093,-0.0272441,-2.37267,0.0333208,2.79738,-0.0740203,-1.96243e-10
-0.017835,0.425148,-0.0272407,-2.37266,0.0333245,2.79742,-0.0740232,-6.60002e-10
-0.0178376,0.425203,-0.0272373,-2.37265,0.0333283,2.79746,-0.074026,5.89812e-10
-0.0178402,0.425258,-0.0272338,-2.37263,0.0333321,2.7975,-0.0740289,1.83963e-09
-0.0178428,0.425313,-0.0272304,-2.37262,0.0333358,2.79754,-0.0740318,-1.10471e-09
-0.0178454,0.425368,-0.027227,-2.37261,0.0333396,2.79759,-0.0740346,-4.04904e-09
-0.017848,0.425423,-0.0272236,-2.37259,0.0333433,2.79763,-0.0740375,2.58183e-09
-0.0178506,0.425478,-0.0272201,-2.37258,0.0333471,2.79767,-0.0740404,9.2127e-09
-0.0178531,0.425533,-0.0272167,-2.37257,0.0333509,2.79771,-0.0740432,-5.52642e-09
-0.0178557,0.425588,-0.0272133,-2.37255,0.0333546,2.79775,-0.074046,-2.02655e-08
-0.0178583,0.425643,-0.0272099,-2.37254,0.0333584,2.79779,-0.074049,1.24026e-08
-0.0178609,0.425699,-0.0272065,-2.37253,0.0333621,2.79784,-0.0740518,4.37457e-09
-0.0178635,0.425754,-0.027203,-2.37251,0.0333659,2.79788,-0.0740547,-3.65345e-09
